,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1317,"SummerhillWest, Rathnelly, South Hill, Forest HillSE, Deer Park",43.68641229999999,-79.4000493,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
1318,"SummerhillWest, Rathnelly, South Hill, Forest HillSE, Deer Park",43.68641229999999,-79.4000493,Starbucks,43.686756,-79.398292,Coffee Shop
1319,"SummerhillWest, Rathnelly, South Hill, Forest HillSE, Deer Park",43.68641229999999,-79.4000493,Tim Hortons,43.687682,-79.39684,Coffee Shop
1320,"SummerhillWest, Rathnelly, South Hill, Forest HillSE, Deer Park",43.68641229999999,-79.4000493,Raiders E-Sports Centre,43.687682915990386,-79.39594439646025,Sports Bar
1321,"SummerhillWest, Rathnelly, South Hill, Forest HillSE, Deer Park",43.68641229999999,-79.4000493,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
1322,"SummerhillWest, Rathnelly, South Hill, Forest HillSE, Deer Park",43.68641229999999,-79.4000493,Scallywags,43.687981749962695,-79.39467568457059,Pub
1323,"SummerhillWest, Rathnelly, South Hill, Forest HillSE, Deer Park",43.68641229999999,-79.4000493,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
1324,"SummerhillWest, Rathnelly, South Hill, Forest HillSE, Deer Park",43.68641229999999,-79.4000493,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
1325,"SummerhillWest, Rathnelly, South Hill, Forest HillSE, Deer Park",43.68641229999999,-79.4000493,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
1326,"SummerhillWest, Rathnelly, South Hill, Forest HillSE, Deer Park",43.68641229999999,-79.4000493,TTC Stop #,43.6858256,-79.40498099,Light Rail Station
1327,"SummerhillWest, Rathnelly, South Hill, Forest HillSE, Deer Park",43.68641229999999,-79.4000493,RBC Royal Bank,43.68806164142636,-79.39500079795525,Bank
1328,"SummerhillWest, Rathnelly, South Hill, Forest HillSE, Deer Park",43.68641229999999,-79.4000493,Holy Chuck,43.687715,-79.394128,Burger Joint
1329,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Billy Bishop Toronto City Airport (YTZ) (Billy Bishop Toronto City Airport),43.63168259661481,-79.3960334124689,Airport
1330,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Lounge,43.63068,-79.395756,Airport Lounge
1331,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Toronto Harbour,43.63304549594827,-79.39648421332333,Harbor / Marina
1332,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Billy Bishop Café,43.63113165872724,-79.39613873448842,Airport Food Court
1333,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Air Canada Check-In Counter,43.631225969080035,-79.3959873701636,Airport Terminal
1334,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Gate 8,43.63153617968721,-79.39456989797382,Airport Gate
1335,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Balzac’s Coffee Roasters,43.631392,-79.395952,Coffee Shop
1336,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Crew Room,43.63135993598351,-79.39610738952823,Airport Lounge
1337,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Airlines Flight,43.63173361240356,-79.39458203868975,Plane
1338,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Want Passport,43.63148266310702,-79.39607739313684,Boutique
1339,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Airlines Check-In Counter,43.631683,-79.395454,Airport Service
1340,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Hertz,43.632,-79.396223,Rental Car Location
1341,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter FBO Limited,43.630717162940016,-79.3986976146698,Airport Terminal
1342,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,HeliTours,43.63070559837703,-79.39876017431267,Airport Service
1343,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,ORNGE - Toronto Air Base,43.63166229946016,-79.39816647981402,Airport Service
1344,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Edward Hanlan Statue,43.62772066806761,-79.38927421473466,Sculpture Garden
1345,"CN Tower, King and Spadina, Railway Lands, HarbourfrontWest, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Hanlan's Point Ferry,43.62781263197712,-79.38910853273904,Boat or Ferry
1346,Rosedale,43.6795626,-79.37752940000001,Rosedale Park,43.68232820227814,-79.37893434347683,Playground
1347,Rosedale,43.6795626,-79.37752940000001,Whitney Park,43.68203573063681,-79.37378835021306,Park
1348,Rosedale,43.6795626,-79.37752940000001,Alex Murray Parkette,43.678300240478954,-79.38277328698108,Park
1349,Rosedale,43.6795626,-79.37752940000001,Milkman's Lane,43.676352068015554,-79.37384239440172,Trail
1350,Downtown Toronto,43.6464352,-79.37484599999999,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1351,Downtown Toronto,43.6464352,-79.37484599999999,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
1352,Downtown Toronto,43.6464352,-79.37484599999999,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1353,Downtown Toronto,43.6464352,-79.37484599999999,Berczy Park,43.64804835388851,-79.3751722909452,Park
1354,Downtown Toronto,43.6464352,-79.37484599999999,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1355,Downtown Toronto,43.6464352,-79.37484599999999,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1356,Downtown Toronto,43.6464352,-79.37484599999999,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1357,Downtown Toronto,43.6464352,-79.37484599999999,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1358,Downtown Toronto,43.6464352,-79.37484599999999,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
1359,Downtown Toronto,43.6464352,-79.37484599999999,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1360,Downtown Toronto,43.6464352,-79.37484599999999,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1361,Downtown Toronto,43.6464352,-79.37484599999999,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
1362,Downtown Toronto,43.6464352,-79.37484599999999,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
1363,Downtown Toronto,43.6464352,-79.37484599999999,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1364,Downtown Toronto,43.6464352,-79.37484599999999,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
1365,Downtown Toronto,43.6464352,-79.37484599999999,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
1366,Downtown Toronto,43.6464352,-79.37484599999999,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1367,Downtown Toronto,43.6464352,-79.37484599999999,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1368,Downtown Toronto,43.6464352,-79.37484599999999,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
1369,Downtown Toronto,43.6464352,-79.37484599999999,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
1370,Downtown Toronto,43.6464352,-79.37484599999999,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1371,Downtown Toronto,43.6464352,-79.37484599999999,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
1372,Downtown Toronto,43.6464352,-79.37484599999999,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
1373,Downtown Toronto,43.6464352,-79.37484599999999,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1374,Downtown Toronto,43.6464352,-79.37484599999999,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1375,Downtown Toronto,43.6464352,-79.37484599999999,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1376,Downtown Toronto,43.6464352,-79.37484599999999,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
1377,Downtown Toronto,43.6464352,-79.37484599999999,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
1378,Downtown Toronto,43.6464352,-79.37484599999999,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
1379,Downtown Toronto,43.6464352,-79.37484599999999,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
1380,Downtown Toronto,43.6464352,-79.37484599999999,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
1381,Downtown Toronto,43.6464352,-79.37484599999999,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
1382,Downtown Toronto,43.6464352,-79.37484599999999,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
1383,Downtown Toronto,43.6464352,-79.37484599999999,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
1384,Downtown Toronto,43.6464352,-79.37484599999999,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
1385,Downtown Toronto,43.6464352,-79.37484599999999,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
1386,Downtown Toronto,43.6464352,-79.37484599999999,Starbucks,43.647261,-79.378599,Coffee Shop
1387,Downtown Toronto,43.6464352,-79.37484599999999,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
1388,Downtown Toronto,43.6464352,-79.37484599999999,The Joint - Hogtown Smoke,43.649149979382656,-79.3746782955818,BBQ Joint
1389,Downtown Toronto,43.6464352,-79.37484599999999,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1390,Downtown Toronto,43.6464352,-79.37484599999999,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
1391,Downtown Toronto,43.6464352,-79.37484599999999,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
1392,Downtown Toronto,43.6464352,-79.37484599999999,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1393,Downtown Toronto,43.6464352,-79.37484599999999,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1394,Downtown Toronto,43.6464352,-79.37484599999999,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
1395,Downtown Toronto,43.6464352,-79.37484599999999,Café Plenty,43.6491179354577,-79.37831288380438,Café
1396,Downtown Toronto,43.6464352,-79.37484599999999,DAVIDsTEA,43.64650585612388,-79.38014477491379,Tea Room
1397,Downtown Toronto,43.6464352,-79.37484599999999,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1398,Downtown Toronto,43.6464352,-79.37484599999999,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
1399,Downtown Toronto,43.6464352,-79.37484599999999,Winners,43.6477479,-79.3745508,Department Store
1400,Downtown Toronto,43.6464352,-79.37484599999999,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
1401,Downtown Toronto,43.6464352,-79.37484599999999,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
1402,Downtown Toronto,43.6464352,-79.37484599999999,Scotland Yard Pub,43.64705292210499,-79.37405970553979,Pub
1403,Downtown Toronto,43.6464352,-79.37484599999999,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1404,Downtown Toronto,43.6464352,-79.37484599999999,Tim Hortons,43.64795486604762,-79.37383309017605,Coffee Shop
1405,Downtown Toronto,43.6464352,-79.37484599999999,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1406,Downtown Toronto,43.6464352,-79.37484599999999,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1407,Downtown Toronto,43.6464352,-79.37484599999999,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
1408,Downtown Toronto,43.6464352,-79.37484599999999,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1409,Downtown Toronto,43.6464352,-79.37484599999999,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
1410,Downtown Toronto,43.6464352,-79.37484599999999,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1411,Downtown Toronto,43.6464352,-79.37484599999999,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
1412,Downtown Toronto,43.6464352,-79.37484599999999,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1413,Downtown Toronto,43.6464352,-79.37484599999999,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1414,Downtown Toronto,43.6464352,-79.37484599999999,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1415,Downtown Toronto,43.6464352,-79.37484599999999,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
1416,Downtown Toronto,43.6464352,-79.37484599999999,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
1417,Downtown Toronto,43.6464352,-79.37484599999999,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1418,Downtown Toronto,43.6464352,-79.37484599999999,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
1419,Downtown Toronto,43.6464352,-79.37484599999999,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1420,Downtown Toronto,43.6464352,-79.37484599999999,Paddington's Pump,43.649035,-79.371899,Diner
1421,Downtown Toronto,43.6464352,-79.37484599999999,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1422,Downtown Toronto,43.6464352,-79.37484599999999,Starbucks,43.649328,-79.378339,Coffee Shop
1423,Downtown Toronto,43.6464352,-79.37484599999999,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1424,Downtown Toronto,43.6464352,-79.37484599999999,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1425,Downtown Toronto,43.6464352,-79.37484599999999,European Delight,43.64870976781708,-79.37154525652817,Eastern European Restaurant
1426,Downtown Toronto,43.6464352,-79.37484599999999,Carnicero's,43.64881585146593,-79.37163857542666,Butcher
1427,Downtown Toronto,43.6464352,-79.37484599999999,Anton Kozlik's mustard,43.64875242328643,-79.37148453951065,Gourmet Shop
1428,Downtown Toronto,43.6464352,-79.37484599999999,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1429,Downtown Toronto,43.6464352,-79.37484599999999,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
1430,Downtown Toronto,43.6464352,-79.37484599999999,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
1431,Downtown Toronto,43.6464352,-79.37484599999999,The Optic Zone,43.649729898318576,-79.37170156814574,Optical Shop
1432,Downtown Toronto,43.6464352,-79.37484599999999,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1433,Downtown Toronto,43.6464352,-79.37484599999999,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
1434,Downtown Toronto,43.6464352,-79.37484599999999,Jump,43.64814738516352,-79.37875242540652,American Restaurant
1435,Downtown Toronto,43.6464352,-79.37484599999999,St. James Park,43.6504248002309,-79.3723109702051,Park
1436,Downtown Toronto,43.6464352,-79.37484599999999,Tom Jones Steak House,43.64930546026509,-79.37535693462821,Seafood Restaurant
1437,Downtown Toronto,43.6464352,-79.37484599999999,Starbucks,43.650159,-79.377793,Coffee Shop
1438,Downtown Toronto,43.6464352,-79.37484599999999,St. Lawrence Antique Market,43.649614648758735,-79.37174739343294,Antique Shop
1439,Downtown Toronto,43.6464352,-79.37484599999999,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1440,Downtown Toronto,43.6464352,-79.37484599999999,Starbucks,43.646516,-79.380059,Coffee Shop
1441,Downtown Toronto,43.6464352,-79.37484599999999,The Corner Place,43.64957380922698,-79.37139313793533,Lounge
1442,Downtown Toronto,43.6464352,-79.37484599999999,Mirto,43.650702,-79.376307,Italian Restaurant
1443,Downtown Toronto,43.6464352,-79.37484599999999,Beauty Boutique by Shoppers Drug Mart,43.647141,-79.370898,Cosmetics Shop
1444,Downtown Toronto,43.6464352,-79.37484599999999,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
1445,Downtown Toronto,43.6464352,-79.37484599999999,Pizzaiolo,43.65020573236071,-79.37618378615609,Pizza Place
1446,"St. James Town, Cabbagetown",43.667967,-79.3676753,Cranberries,43.6678427705951,-79.36940687874281,Diner
1447,"St. James Town, Cabbagetown",43.667967,-79.3676753,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
1448,"St. James Town, Cabbagetown",43.667967,-79.3676753,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
1449,"St. James Town, Cabbagetown",43.667967,-79.3676753,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
1450,"St. James Town, Cabbagetown",43.667967,-79.3676753,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
1451,"St. James Town, Cabbagetown",43.667967,-79.3676753,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
1452,"St. James Town, Cabbagetown",43.667967,-79.3676753,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
1453,"St. James Town, Cabbagetown",43.667967,-79.3676753,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
1454,"St. James Town, Cabbagetown",43.667967,-79.3676753,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
1455,"St. James Town, Cabbagetown",43.667967,-79.3676753,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
1456,"St. James Town, Cabbagetown",43.667967,-79.3676753,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
1457,"St. James Town, Cabbagetown",43.667967,-79.3676753,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
1458,"St. James Town, Cabbagetown",43.667967,-79.3676753,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
1459,"St. James Town, Cabbagetown",43.667967,-79.3676753,Labour Of Love,43.663907,-79.368822,Gift Shop
1460,"St. James Town, Cabbagetown",43.667967,-79.3676753,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
1461,"St. James Town, Cabbagetown",43.667967,-79.3676753,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
1462,"St. James Town, Cabbagetown",43.667967,-79.3676753,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
1463,"St. James Town, Cabbagetown",43.667967,-79.3676753,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
1464,"St. James Town, Cabbagetown",43.667967,-79.3676753,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
1465,"St. James Town, Cabbagetown",43.667967,-79.3676753,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
1466,"St. James Town, Cabbagetown",43.667967,-79.3676753,Wellesley Park,43.6696487958367,-79.3621551990509,Park
1467,"St. James Town, Cabbagetown",43.667967,-79.3676753,Thai Room - Cabbagetown,43.6641587260231,-79.36818872980979,Thai Restaurant
1468,"St. James Town, Cabbagetown",43.667967,-79.3676753,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
1469,"St. James Town, Cabbagetown",43.667967,-79.3676753,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
1470,"St. James Town, Cabbagetown",43.667967,-79.3676753,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
1471,"St. James Town, Cabbagetown",43.667967,-79.3676753,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
1472,"St. James Town, Cabbagetown",43.667967,-79.3676753,Winchester Park,43.66623107575282,-79.3716312803108,Playground
1473,"St. James Town, Cabbagetown",43.667967,-79.3676753,The Beer Store,43.6664079,-79.368833,Beer Store
1474,"St. James Town, Cabbagetown",43.667967,-79.3676753,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
1475,"St. James Town, Cabbagetown",43.667967,-79.3676753,Subway,43.66564329610601,-79.3683001523662,Sandwich Place
1476,"St. James Town, Cabbagetown",43.667967,-79.3676753,Daniel et Daniel Event Creation & Catering,43.6643837,-79.3683282,Bakery
1477,"St. James Town, Cabbagetown",43.667967,-79.3676753,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
1478,"St. James Town, Cabbagetown",43.667967,-79.3676753,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
1479,"St. James Town, Cabbagetown",43.667967,-79.3676753,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
1480,"St. James Town, Cabbagetown",43.667967,-79.3676753,Johnny G's,43.66456495893274,-79.36806027251208,Breakfast Spot
1481,"St. James Town, Cabbagetown",43.667967,-79.3676753,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
1482,"St. James Town, Cabbagetown",43.667967,-79.3676753,China Gourmet,43.6641802410051,-79.36835925727236,Chinese Restaurant
1483,"St. James Town, Cabbagetown",43.667967,-79.3676753,Tender Trap Restaurant,43.66772379650776,-79.36948477788651,Chinese Restaurant
1484,"St. James Town, Cabbagetown",43.667967,-79.3676753,El Charro,43.667606,-79.36949,Restaurant
1485,"St. James Town, Cabbagetown",43.667967,-79.3676753,Shoppers Drug Mart,43.663998,-79.36783,Pharmacy
1486,"St. James Town, Cabbagetown",43.667967,-79.3676753,Kibo Sushi,43.665617,-79.368388,Sushi Restaurant
1487,"St. James Town, Cabbagetown",43.667967,-79.3676753,Park Snacks,43.66697911709206,-79.36311542987823,Snack Place
1488,"St. James Town, Cabbagetown",43.667967,-79.3676753,No Frills,43.663515,-79.367166,Grocery Store
1489,"St. James Town, Cabbagetown",43.667967,-79.3676753,Riverdale Farmer's Market,43.66689081195459,-79.36250306755787,Farmers Market
1490,"First Canadian Place, Underground city",43.6484292,-79.3822802,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1491,"First Canadian Place, Underground city",43.6484292,-79.3822802,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1492,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1493,"First Canadian Place, Underground city",43.6484292,-79.3822802,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1494,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1495,"First Canadian Place, Underground city",43.6484292,-79.3822802,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1496,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1497,"First Canadian Place, Underground city",43.6484292,-79.3822802,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1498,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1499,"First Canadian Place, Underground city",43.6484292,-79.3822802,Maman,43.64830873804684,-79.38225333898805,Café
1500,"First Canadian Place, Underground city",43.6484292,-79.3822802,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1501,"First Canadian Place, Underground city",43.6484292,-79.3822802,King Taps,43.648475974183,-79.38205778358744,Gastropub
1502,"First Canadian Place, Underground city",43.6484292,-79.3822802,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1503,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.646731,-79.383951,Coffee Shop
1504,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1505,"First Canadian Place, Underground city",43.6484292,-79.3822802,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1506,"First Canadian Place, Underground city",43.6484292,-79.3822802,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1507,"First Canadian Place, Underground city",43.6484292,-79.3822802,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1508,"First Canadian Place, Underground city",43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1509,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1510,"First Canadian Place, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1511,"First Canadian Place, Underground city",43.6484292,-79.3822802,DAVIDsTEA,43.64650585612388,-79.38014477491379,Tea Room
1512,"First Canadian Place, Underground city",43.6484292,-79.3822802,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1513,"First Canadian Place, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1514,"First Canadian Place, Underground city",43.6484292,-79.3822802,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
1515,"First Canadian Place, Underground city",43.6484292,-79.3822802,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
1516,"First Canadian Place, Underground city",43.6484292,-79.3822802,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1517,"First Canadian Place, Underground city",43.6484292,-79.3822802,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
1518,"First Canadian Place, Underground city",43.6484292,-79.3822802,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
1519,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
1520,"First Canadian Place, Underground city",43.6484292,-79.3822802,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
1521,"First Canadian Place, Underground city",43.6484292,-79.3822802,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
1522,"First Canadian Place, Underground city",43.6484292,-79.3822802,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1523,"First Canadian Place, Underground city",43.6484292,-79.3822802,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1524,"First Canadian Place, Underground city",43.6484292,-79.3822802,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1525,"First Canadian Place, Underground city",43.6484292,-79.3822802,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
1526,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1527,"First Canadian Place, Underground city",43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
